uuid,Members,Answers,Fully specified name:pt_BR,Fully specified name:en,Short name:pt_BR,Short name:en,Data class,Data type,_version:1,_order:100
473fb4c9-6983-4221-b54b-dfad1baaead3,,,CS Dangalenga - 1061107,CS Dangalenga - 1061107,CS Dangalenga - 1061107,CS Dangalenga - 1061107,Misc,N/A,,
4401df14-908c-4cf2-a0d5-43ce8ef88f62,,,CS Daque - 1050809,CS Daque - 1050809,CS Daque - 1050809,CS Daque - 1050809,Misc,N/A,,
9125539c-0bbd-49d7-b26d-28eee8bc324c,,,CS Darue - 1060995,CS Darue - 1060995,CS Darue - 1060995,CS Darue - 1060995,Misc,N/A,,
b2edffa3-69e0-4629-9dde-3789474c2015,,,CS de Chinhequete - 1090814,CS de Chinhequete - 1090814,CS de Chinhequete - 1090814,CS de Chinhequete - 1090814,Misc,N/A,,
ad4b3e36-2149-45cb-805a-e689a10baac7,,,CS de Inhamizua - 1070103,CS de Inhamizua - 1070103,CS de Inhamizua - 1070103,CS de Inhamizua - 1070103,Misc,N/A,,
0063a2c0-b120-4cec-8651-c0902199cbd3,,,CS de Ndolene - 1090903,CS de Ndolene - 1090903,CS de Ndolene - 1090903,CS de Ndolene - 1090903,Misc,N/A,,
5f546a20-a390-4dba-b1ae-87dd576b51d4,,,CS de Nhansaua - 1071109,CS de Nhansaua - 1071109,CS de Nhansaua - 1071109,CS de Nhansaua - 1071109,Misc,N/A,,
be106758-7ec8-4285-bac9-ef5bced4c6bd,,,CS de Palame - 1071012,CS de Palame - 1071012,CS de Palame - 1071012,CS de Palame - 1071012,Misc,N/A,,
42f661c1-8ede-4896-80e3-319e828ae540,,,CS Degue - 1050119,CS Degue - 1050119,CS Degue - 1050119,CS Degue - 1050119,Misc,N/A,,
66b8b34c-153b-40e2-92d4-9156208c10e9,,,CS Dengoine - 1090907,CS Dengoine - 1090907,CS Dengoine - 1090907,CS Dengoine - 1090907,Misc,N/A,,
4c308e37-0b2f-4085-96cb-aedd0afbaecd,,,CS Derre - 1041803,CS Derre - 1041803,CS Derre - 1041803,CS Derre - 1041803,Misc,N/A,,
9e73ebe1-03ed-41c9-a4e0-68a7a6ef9eba,,,CS Deve - 1070310,CS Deve - 1070310,CS Deve - 1070310,CS Deve - 1070310,Misc,N/A,,
5595e9e9-d201-4cf1-a3aa-888b4f626b06,,,CS Diaca - 1020908,CS Diaca - 1020908,CS Diaca - 1020908,CS Diaca - 1020908,Misc,N/A,,
694798a8-2042-4ac5-8e6c-bed18784d4de,,,CS Dibinduane - 1100813,CS Dibinduane - 1100813,CS Dibinduane - 1100813,CS Dibinduane - 1100813,Misc,N/A,,
d7305a6e-1c7a-4b54-a1b2-f64cd57e3d3d,,,CS Divine - 1070909,CS Divine - 1070909,CS Divine - 1070909,CS Divine - 1070909,Misc,N/A,,
cfb97276-2670-486a-8d17-cb917796bbe6,,,CS Djasse - 1041317,CS Djasse - 1041317,CS Djasse - 1041317,CS Djasse - 1041317,Misc,N/A,,
d6d44fc7-ed90-47e8-b06f-e11d47be8140,,,CS Doa - 1051403,CS Doa - 1051403,CS Doa - 1051403,CS Doa - 1051403,Misc,N/A,,
174e9799-7a21-4810-bdf2-eb0ca0ee1d2a,,,CS Doane - 1080306,CS Doane - 1080306,CS Doane - 1080306,CS Doane - 1080306,Misc,N/A,,
8581f5ed-096d-4fb4-8d60-010a52154b5a,,,CS Dombe - 1060911,CS Dombe - 1060911,CS Dombe - 1060911,CS Dombe - 1060911,Misc,N/A,,
fd3423c2-259c-4634-980c-f7167646c0ae,,,CS Domue - 1050207,CS Domue - 1050207,CS Domue - 1050207,CS Domue - 1050207,Misc,N/A,,
2dd0eb87-871b-44f7-b140-950b591fa8d5,,,CS Dondo - 1070706,CS Dondo - 1070706,CS Dondo - 1070706,CS Dondo - 1070706,Misc,N/A,,
11d3d85c-e608-43d3-bc63-13d77ef2b1fd,,,CS Dulanha - 1041011,CS Dulanha - 1041011,CS Dulanha - 1041011,CS Dulanha - 1041011,Misc,N/A,,
d0c2680f-7191-40e8-935f-d3e3c67b02d4,,,CS Dunda - 1060610,CS Dunda - 1060610,CS Dunda - 1060610,CS Dunda - 1060610,Misc,N/A,,
9a782f88-643d-4ff9-b8c7-bc996888c95a,,,CS Dzunga - 1050409,CS Dzunga - 1050409,CS Dzunga - 1050409,CS Dzunga - 1050409,Misc,N/A,,
9a78e59f-65b4-4539-a589-cfcb78aa88ea,,,CS Ecole - 1040216,CS Ecole - 1040216,CS Ecole - 1040216,CS Ecole - 1040216,Misc,N/A,,
5e1ecd81-f231-40e0-be66-daa23a1a45ff,,,CS Eduardo Mondlane - 1020110,CS Eduardo Mondlane - 1020110,CS Eduardo Mondlane - 1020110,CS Eduardo Mondlane - 1020110,Misc,N/A,,
b78f7d37-3200-46c9-81c2-4d60bb3f7021,,,CS Eduardo Mondlane - 1060106,CS Eduardo Mondlane - 1060106,CS Eduardo Mondlane - 1060106,CS Eduardo Mondlane - 1060106,Misc,N/A,,
7dc46ffa-44b9-4697-b14a-587148863956,,,CS Entre-Lagos - 1011009,CS Entre-Lagos - 1011009,CS Entre-Lagos - 1011009,CS Entre-Lagos - 1011009,Misc,N/A,,
7886db49-580b-420a-bf62-59f6d00f1912,,,CS Erurune - 1040809,CS Erurune - 1040809,CS Erurune - 1040809,CS Erurune - 1040809,Misc,N/A,,
0e5b3fa5-42c5-42ce-97e4-da384d48ae78,,,CS Escola Pratica do Exercito de Munguine - 1100420,CS Escola Pratica do Exercito de Munguine - 1100420,CS Escola Pratica do Exercito de Munguine - 1100420,CS Escola Pratica do Exercito de Munguine - 1100420,Misc,N/A,,
5d6d8039-bcf4-4335-beb0-9fef2725ecbc,,,CS Espungabera - 1060806,CS Espungabera - 1060806,CS Espungabera - 1060806,CS Espungabera - 1060806,Misc,N/A,,
3cbda947-05d3-4f8d-aaf0-3de93bf7ab60,,,CS Estaquinha - 1070212,CS Estaquinha - 1070212,CS Estaquinha - 1070212,CS Estaquinha - 1070212,Misc,N/A,,
b12eafe8-32f9-45e9-aac1-7ef4d23e8f44,,,CS Estação Malanha - 1040119,CS Estação Malanha - 1040119,CS Estação Malanha - 1040119,CS Estação Malanha - 1040119,Misc,N/A,,
6307f6ac-a2ab-4911-8665-4509ee351f3f,,,CS Etatara - 1010206,CS Etatara - 1010206,CS Etatara - 1010206,CS Etatara - 1010206,Misc,N/A,,
24cd033f-7829-43e8-bac5-7b77a33cf818,,,CS F. Manhanga - 1060319,CS F. Manhanga - 1060319,CS F. Manhanga - 1060319,CS F. Manhanga - 1060319,Misc,N/A,,
1104854c-6cfe-458d-a5cf-c52bce326ca9,,,CS Fabrica - 1041358,CS Fabrica - 1041358,CS Fabrica - 1041358,CS Fabrica - 1041358,Misc,N/A,,
68753ddc-420d-4786-a41c-ca273785ea91,,,CS Facazissa - 1100314,CS Facazissa - 1100314,CS Facazissa - 1100314,CS Facazissa - 1100314,Misc,N/A,,
99f2fab7-16b4-4c28-be24-78fdadc226c4,,,CS Fingoe - 1050907,CS Fingoe - 1050907,CS Fingoe - 1050907,CS Fingoe - 1050907,Misc,N/A,,
6f7a76ca-2294-4170-aa74-e3f2bfc2babc,,,CS Fonte Boa - 1050209,CS Fonte Boa - 1050209,CS Fonte Boa - 1050209,CS Fonte Boa - 1050209,Misc,N/A,,
fa4ce23d-140f-44de-832c-41d492a226db,,,CS Fortuna - 1051409,CS Fortuna - 1051409,CS Fortuna - 1051409,CS Fortuna - 1051409,Misc,N/A,,
9a52806e-4bc2-4783-8589-0c1d171322a6,,,CS Funhalouro - 1080206,CS Funhalouro - 1080206,CS Funhalouro - 1080206,CS Funhalouro - 1080206,Misc,N/A,,
4afc3764-1b11-45f4-9d18-c3990c04a505,,,CS Furancungo - 1050701,CS Furancungo - 1050701,CS Furancungo - 1050701,CS Furancungo - 1050701,Misc,N/A,,
283940b5-81a8-4456-8128-835889d7e435,,,CS Galinha - 1071209,CS Galinha - 1071209,CS Galinha - 1071209,CS Galinha - 1071209,Misc,N/A,,
e739fb47-547c-42cd-98e8-810c207cf7a0,,,CS Gandali - 1050705,CS Gandali - 1050705,CS Gandali - 1050705,CS Gandali - 1050705,Misc,N/A,,
465a16c7-11af-432e-a191-afe3c11fb1a9,,,CS Garagua - 1060814,CS Garagua - 1060814,CS Garagua - 1060814,CS Garagua - 1060814,Misc,N/A,,
dde04a69-816d-4c30-925c-03e9350439cd,,,CS Gaute - 1041316,CS Gaute - 1041316,CS Gaute - 1041316,CS Gaute - 1041316,Misc,N/A,,
834b99cf-915b-4b08-b669-2ef996234446,,,CS Gazuzu - 1031610,CS Gazuzu - 1031610,CS Gazuzu - 1031610,CS Gazuzu - 1031610,Misc,N/A,,
7ef74e2a-7d74-4972-9e48-48b39f94215a,,,CS Geba - 1030914,CS Geba - 1030914,CS Geba - 1030914,CS Geba - 1030914,Misc,N/A,,
4efecf46-770f-45c8-997a-0cd62dee193a,,,CS Gelo - 1030286,CS Gelo - 1030286,CS Gelo - 1030286,CS Gelo - 1030286,Misc,N/A,,
e1f884b6-8725-48d2-86ba-23b3f77b0653,,,CS Ger-Ger (Covo) - 1031856,CS Ger-Ger (Covo) - 1031856,CS Ger-Ger (Covo) - 1031856,CS Ger-Ger (Covo) - 1031856,Misc,N/A,,
5102c25c-2842-4832-bc49-1c4d50169086,,,CS Goba - 1050410,CS Goba - 1050410,CS Goba - 1050410,CS Goba - 1050410,Misc,N/A,,
742acf81-f8de-4c23-82dd-9aba3b2ee676,,,CS Goba - 1100808,CS Goba - 1100808,CS Goba - 1100808,CS Goba - 1100808,Misc,N/A,,
dd408b3d-6344-48e2-ba6a-4cf5509aefc6,,,CS Goe - 1070412,CS Goe - 1070412,CS Goe - 1070412,CS Goe - 1070412,Misc,N/A,,
25619f0a-7a0c-44c3-a670-f2df840ae476,,,CS Goi-Goi - 1060841,CS Goi-Goi - 1060841,CS Goi-Goi - 1060841,CS Goi-Goi - 1060841,Misc,N/A,,
6e003610-9144-4c42-bccd-fda9da63ff23,,,CS Gomba - 1011106,CS Gomba - 1011106,CS Gomba - 1011106,CS Gomba - 1011106,Misc,N/A,,
132c14b6-0161-409e-94d4-50be10b04b27,,,CS Gonhane - 1040707,CS Gonhane - 1040707,CS Gonhane - 1040707,CS Gonhane - 1040707,Misc,N/A,,
4983fc20-cd52-4ce5-82b3-37d74dc8d024,,,CS Goonda - 1070616,CS Goonda - 1070616,CS Goonda - 1070616,CS Goonda - 1070616,Misc,N/A,,
0abc8168-3cac-4d88-bec0-e6978d9a0788,,,CS Goro - 1041320,CS Goro - 1041320,CS Goro - 1041320,CS Goro - 1041320,Misc,N/A,,
38a05dc0-5d75-47bf-bbdc-4bc577790b55,,,CS Gorongoza-Sede - 1070806,CS Gorongoza-Sede - 1070806,CS Gorongoza-Sede - 1070806,CS Gorongoza-Sede - 1070806,Misc,N/A,,
4362ddab-bbbb-4a4e-b955-a997fdedc33b,,,CS Gotite - 1081106,CS Gotite - 1081106,CS Gotite - 1081106,CS Gotite - 1081106,Misc,N/A,,
9c65c110-f44d-49a4-b66d-9baa2354596c,,,CS Gracio - 1031512,CS Gracio - 1031512,CS Gracio - 1031512,CS Gracio - 1031512,Misc,N/A,,
50aef70a-8c23-4a02-ab54-35688c039d30,,,CS Grudja - 1070216,CS Grudja - 1070216,CS Grudja - 1070216,CS Grudja - 1070216,Misc,N/A,,
e3fb1280-7d91-4459-9a09-7020d40344ef,,,CS Grugunha - 1041018,CS Grugunha - 1041018,CS Grugunha - 1041018,CS Grugunha - 1041018,Misc,N/A,,
303044cb-9852-45d9-bfbe-c78f9fdcc215,,,CS Guara-Guara - 1070217,CS Guara-Guara - 1070217,CS Guara-Guara - 1070217,CS Guara-Guara - 1070217,Misc,N/A,,
5ded1bb5-9667-4b13-80aa-3c2dab3401d0,,,CS Guarneia - 1032202,CS Guarneia - 1032202,CS Guarneia - 1032202,CS Guarneia - 1032202,Misc,N/A,,
82ef95ad-ed7c-4ab4-8899-f0164f5a6875,,,CS Guerissa - 1041804,CS Guerissa - 1041804,CS Guerissa - 1041804,CS Guerissa - 1041804,Misc,N/A,,
01df57e7-3739-4b04-ba5b-2ab94fa5a455,,,CS Gueveza - 1100659,CS Gueveza - 1100659,CS Gueveza - 1100659,CS Gueveza - 1100659,Misc,N/A,,
58c4f990-c680-41ac-b0bd-5ca21771c1f3,,,CS Guija - 1090706,CS Guija - 1090706,CS Guija - 1090706,CS Guija - 1090706,Misc,N/A,,
2cc5ecbc-e944-432a-907d-ce503417356e,,,CS Guilundo - 1081407,CS Guilundo - 1081407,CS Guilundo - 1081407,CS Guilundo - 1081407,Misc,N/A,,
0d6a2410-98b6-4186-a857-6e63db61955a,,,CS Guiua - 1080107,CS Guiua - 1080107,CS Guiua - 1080107,CS Guiua - 1080107,Misc,N/A,,
9cc7f765-17cf-4e5d-969f-c5dc9714a11a,,,CS Gulamo - 1041207,CS Gulamo - 1041207,CS Gulamo - 1041207,CS Gulamo - 1041207,Misc,N/A,,
8dbdea46-81d4-4856-85bb-7a23c8b6bb58,,,CS Gumbalatsai - 1071011,CS Gumbalatsai - 1071011,CS Gumbalatsai - 1071011,CS Gumbalatsai - 1071011,Misc,N/A,,
4945a46b-bedd-4144-a391-855f3bb56cc7,,,CS Gunhe - 1060812,CS Gunhe - 1060812,CS Gunhe - 1060812,CS Gunhe - 1060812,Misc,N/A,,
f57ecaf3-66b2-48b9-82c2-1adbb28b3ef3,,,CS Gurai - 1042003,CS Gurai - 1042003,CS Gurai - 1042003,CS Gurai - 1042003,Misc,N/A,,
c09b2cb1-f664-4c8b-99aa-5ca5ba8e1b54,,,CS Guro - Sede - 1060408,CS Guro - Sede - 1060408,CS Guro - Sede - 1060408,CS Guro - Sede - 1060408,Misc,N/A,,
8224d872-19f1-4c07-ba65-be4ee42cc2b6,,,CS Gurue - 1040506,CS Gurue - 1040506,CS Gurue - 1040506,CS Gurue - 1040506,Misc,N/A,,
a9118543-a6b4-4db5-859e-d69b8bf139d8,,,CS Habel Jafar - 1100515,CS Habel Jafar - 1100515,CS Habel Jafar - 1100515,CS Habel Jafar - 1100515,Misc,N/A,,
1dea417b-4b08-438f-8c5c-ca6c0080d480,,,CS Halaca - 1031903,CS Halaca - 1031903,CS Halaca - 1031903,CS Halaca - 1031903,Misc,N/A,,
8b8d522f-1e76-4622-997c-9e99f6ab7a89,,,CS Hindanne - 1100614,CS Hindanne - 1100614,CS Hindanne - 1100614,CS Hindanne - 1100614,Misc,N/A,,
5fc5cb4b-b574-4b4d-a0de-30a55a4304ec,,,CS Hokwe - 1090616,CS Hokwe - 1090616,CS Hokwe - 1090616,CS Hokwe - 1090616,Misc,N/A,,
3cb667c1-3bf2-4117-bb8f-a1d1f07a3b88,,,CS Homoine - 1080406,CS Homoine - 1080406,CS Homoine - 1080406,CS Homoine - 1080406,Misc,N/A,,
d1560e94-9025-4ca0-a85d-b714b0dba231,,,CS Honde - 1060208,CS Honde - 1060208,CS Honde - 1060208,CS Honde - 1060208,Misc,N/A,,
d0a894bb-8d4f-4de8-9269-624351a4a162,,,CS Hoode - 1070609,CS Hoode - 1070609,CS Hoode - 1070609,CS Hoode - 1070609,Misc,N/A,,
4fdad820-07da-4170-8df2-0c7f59723886,,,CS Hucula - 1021307,CS Hucula - 1021307,CS Hucula - 1021307,CS Hucula - 1021307,Misc,N/A,,
345fcc8c-9a67-4fcb-bade-c15c747a8278,,,CS Hulene - 1110414,CS Hulene - 1110414,CS Hulene - 1110414,CS Hulene - 1110414,Misc,N/A,,
5152fc20-f319-4abc-8869-df660bf3990f,,,CS IAC - 1061108,CS IAC - 1061108,CS IAC - 1061108,CS IAC - 1061108,Misc,N/A,,
0bfbf953-efed-46e1-a281-5fde1cc6584f,,,CS Ibo - 1020506,CS Ibo - 1020506,CS Ibo - 1020506,CS Ibo - 1020506,Misc,N/A,,
1f05d3a2-bbd5-4cb9-9590-ab3017dac1a0,,,CS Icidua - 1040117,CS Icidua - 1040117,CS Icidua - 1040117,CS Icidua - 1040117,Misc,N/A,,
422642a0-7e7b-492f-a3df-846e9381b37b,,,CS Ifloma - 1060918,CS Ifloma - 1060918,CS Ifloma - 1060918,CS Ifloma - 1060918,Misc,N/A,,
a807c4a6-64b5-4208-99f0-2f6528b28b89,,,CS Ilalane - 1041606,CS Ilalane - 1041606,CS Ilalane - 1041606,CS Ilalane - 1041606,Misc,N/A,,
c96b2c75-428c-44bb-a034-8c14cff5e798,,,CS ILE-Sede - 1040601,CS ILE-Sede - 1040601,CS ILE-Sede - 1040601,CS ILE-Sede - 1040601,Misc,N/A,,
b0997fe7-fa09-48a9-ae8a-548ff9be6cde,,,CS Ilha de Idugo - 1042004,CS Ilha de Idugo - 1042004,CS Ilha de Idugo - 1042004,CS Ilha de Idugo - 1042004,Misc,N/A,,
411ce4a7-dd23-42bb-9488-b2fb99f9df22,,,CS Ilha de Inhambane - 1080110,CS Ilha de Inhambane - 1080110,CS Ilha de Inhambane - 1080110,CS Ilha de Inhambane - 1080110,Misc,N/A,,
74f3ffda-588e-4274-96e5-90ad2ac9765f,,,CS Ilha de Moçambique - 1030406,CS Ilha de Moçambique - 1030406,CS Ilha de Moçambique - 1030406,CS Ilha de Moçambique - 1030406,Misc,N/A,,
831195c0-16de-4c7c-a68f-6f6b2a53c470,,,CS Ilha Josina - 1100414,CS Ilha Josina - 1100414,CS Ilha Josina - 1100414,CS Ilha Josina - 1100414,Misc,N/A,,
55cd3375-16c9-4027-b2b5-3c9981484196,,,CS Ilha Salia - 1041903,CS Ilha Salia - 1041903,CS Ilha Salia - 1041903,CS Ilha Salia - 1041903,Misc,N/A,,
b947eb44-ccd4-422f-a181-2d1788226cb6,,,CS Ilova - 1040712,CS Ilova - 1040712,CS Ilova - 1040712,CS Ilova - 1040712,Misc,N/A,,
fed05c3e-d627-403d-ad79-2d30fc06a175,,,CS Imala - 1031507,CS Imala - 1031507,CS Imala - 1031507,CS Imala - 1031507,Misc,N/A,,
c405a7d6-6fe9-4af0-bd4d-3a4a922ba21a,,,CS Imbada - 1020811,CS Imbada - 1020811,CS Imbada - 1020811,CS Imbada - 1020811,Misc,N/A,,
54696101-befe-44cc-8251-05f42f934963,,,CS Impaca - 1041716,CS Impaca - 1041716,CS Impaca - 1041716,CS Impaca - 1041716,Misc,N/A,,
7e085224-cdea-419a-a68d-8cd70f1d149a,,,CS Impiri - 1020307,CS Impiri - 1020307,CS Impiri - 1020307,CS Impiri - 1020307,Misc,N/A,,
8cc44e0a-9efa-42e0-a36b-796ed76d38d5,,,CS Incadine - 1090927,CS Incadine - 1090927,CS Incadine - 1090927,CS Incadine - 1090927,Misc,N/A,,
fcb65135-744b-4d50-a941-31f30e1b7abd,,,CS Incaia - 1090210,CS Incaia - 1090210,CS Incaia - 1090210,CS Incaia - 1090210,Misc,N/A,,
7f69f077-565a-4235-a86b-0d83ecf70d7e,,,CS Incassane - 1110613,CS Incassane - 1110613,CS Incassane - 1110613,CS Incassane - 1110613,Misc,N/A,,
45c56d8d-a1db-4bfe-90be-d87da0183bcd,,,CS Inchope - 1060309,CS Inchope - 1060309,CS Inchope - 1060309,CS Inchope - 1060309,Misc,N/A,,
dd0e5611-cbb6-4561-9495-652da33f5f6e,,,CS Inguane - 1110701,CS Inguane - 1110701,CS Inguane - 1110701,CS Inguane - 1110701,Misc,N/A,,
993dde42-8edc-497f-b709-5f8c9a1e0c2b,,,CS Inguri - 1030206,CS Inguri - 1030206,CS Inguri - 1030206,CS Inguri - 1030206,Misc,N/A,,
ed0d4982-0c5b-45a6-85b4-9c1471940bbe,,,CS Inhaca - 1110708,CS Inhaca - 1110708,CS Inhaca - 1110708,CS Inhaca - 1110708,Misc,N/A,,
6e901499-a708-4797-8514-ca1a3f1e5922,,,CS Inhagoia - 1110512,CS Inhagoia - 1110512,CS Inhagoia - 1110512,CS Inhagoia - 1110512,Misc,N/A,,
51716376-9ac3-4262-ae16-dbff2d6d6326,,,CS Inhaloi - 1080915,CS Inhaloi - 1080915,CS Inhaloi - 1080915,CS Inhaloi - 1080915,Misc,N/A,,
0512b1fd-3173-49fb-ad67-8b400efb542d,,,CS Inhamachafo - 1080508,CS Inhamachafo - 1080508,CS Inhamachafo - 1080508,CS Inhamachafo - 1080508,Misc,N/A,,
3897db64-e657-41ae-a4de-a14c8b0c58c8,,,CS Inhamangua - 1080418,CS Inhamangua - 1080418,CS Inhamangua - 1080418,CS Inhamangua - 1080418,Misc,N/A,,
c8dd41b7-7c94-4a50-a123-278bac5c5775,,,CS Inhamichindo - 1070208,CS Inhamichindo - 1070208,CS Inhamichindo - 1070208,CS Inhamichindo - 1070208,Misc,N/A,,
2850c6cf-de0e-4bd9-a0bd-bacb5b7329f9,,,CS Inhaminga - 1070500,CS Inhaminga - 1070500,CS Inhaminga - 1070500,CS Inhaminga - 1070500,Misc,N/A,,
3b3eb939-9a4d-43dd-b254-4ce2f8ee60b9,,,CS Inhamitanga - 1070511,CS Inhamitanga - 1070511,CS Inhamitanga - 1070511,CS Inhamitanga - 1070511,Misc,N/A,,
92757b26-fb04-4701-9a8b-663bea5d650b,,,CS Inhangoma - 1051111,CS Inhangoma - 1051111,CS Inhangoma - 1051111,CS Inhangoma - 1051111,Misc,N/A,,
1163258f-ba31-429c-b6ae-1bf49c44ad9d,,,CS Inhangulue - 1040125,CS Inhangulue - 1040125,CS Inhangulue - 1040125,CS Inhangulue - 1040125,Misc,N/A,,
e8285e89-405a-4448-b3f4-e248569f1d58,,,CS Inharingue - 1070907,CS Inharingue - 1070907,CS Inharingue - 1070907,CS Inharingue - 1070907,Misc,N/A,,
901b2b13-87f9-4305-9dd9-4320cb073d35,,,CS Inharrime - 1080509,CS Inharrime - 1080509,CS Inharrime - 1080509,CS Inharrime - 1080509,Misc,N/A,,
f3031103-9343-43e3-8de5-6b7176bd64c1,,,CS Inhassoro - 1080606,CS Inhassoro - 1080606,CS Inhassoro - 1080606,CS Inhassoro - 1080606,Misc,N/A,,
8965b5de-fc8c-4eb5-87ec-d087e2ba746e,,,CS Inhassune - 1081206,CS Inhassune - 1081206,CS Inhassune - 1081206,CS Inhassune - 1081206,Misc,N/A,,
9eae1b3c-6e87-4f57-a04e-208cb01f8143,,,CS Inhassunge-Sede - 1040708,CS Inhassunge-Sede - 1040708,CS Inhassunge-Sede - 1040708,CS Inhassunge-Sede - 1040708,Misc,N/A,,
4e33ffd7-e34d-4c85-b17b-fa2a21e1b25b,,,CS Inhavininga - 1070267,CS Inhavininga - 1070267,CS Inhavininga - 1070267,CS Inhavininga - 1070267,Misc,N/A,,
fab53c29-dc18-4827-adf6-f748db76b2cf,,,CS Intome - 1041113,CS Intome - 1041113,CS Intome - 1041113,CS Intome - 1041113,Misc,N/A,,
5123510f-7dcc-4b6f-a796-aecd31bb12c3,,,CS Intuto - 1030315,CS Intuto - 1030315,CS Intuto - 1030315,CS Intuto - 1030315,Misc,N/A,,
f7d6ae38-6060-4ba2-a259-51f9191482a4,,,CS Intxotxa - 1040405,CS Intxotxa - 1040405,CS Intxotxa - 1040405,CS Intxotxa - 1040405,Misc,N/A,,
da1de5a6-cca5-4d26-8cf9-741d7abbcd11,,,CS Invinha - 1040516,CS Invinha - 1040516,CS Invinha - 1040516,CS Invinha - 1040516,Misc,N/A,,
4d362d18-94d4-49a4-8e23-35ac3570477e,,,CS Ionge - 1040120,CS Ionge - 1040120,CS Ionge - 1040120,CS Ionge - 1040120,Misc,N/A,,
1f0bcc23-1892-4cb5-a9d4-64b05bfc570c,,,CS Issipe - 1030814,CS Issipe - 1030814,CS Issipe - 1030814,CS Issipe - 1030814,Misc,N/A,,
7e118053-9302-44d7-85a4-2da1866755d2,,,CS Itepela - 1011407,CS Itepela - 1011407,CS Itepela - 1011407,CS Itepela - 1011407,Misc,N/A,,
5d9c2893-52e1-4e97-9d46-5e92b5bcfc64,,,CS Itocolo - 1031309,CS Itocolo - 1031309,CS Itocolo - 1031309,CS Itocolo - 1031309,Misc,N/A,,
e3c9456b-4ad2-40ec-a20a-c957ab43e8db,,,CS iuluti - 1031108,CS iuluti - 1031108,CS iuluti - 1031108,CS iuluti - 1031108,Misc,N/A,,
2d925aec-fd54-4b75-ae89-4314bd1fc011,,,CS Jacoco - 1030314,CS Jacoco - 1030314,CS Jacoco - 1030314,CS Jacoco - 1030314,Misc,N/A,,
0f491662-470b-4a7a-bbb9-faa9a735bd26,,,Cs Jagaia - 1031313,Cs Jagaia - 1031313,Cs Jagaia - 1031313,Cs Jagaia - 1031313,Misc,N/A,,
d37b4c27-fe79-4da6-8a58-10883465d40f,,,CS Jajo - 1042206,CS Jajo - 1042206,CS Jajo - 1042206,CS Jajo - 1042206,Misc,N/A,,
981bb56a-ef47-4390-a710-019c940fa13a,,,CS Jangamo - 1080707,CS Jangamo - 1080707,CS Jangamo - 1080707,CS Jangamo - 1080707,Misc,N/A,,
67a5207e-0e5c-4d9b-a2c2-17111c31169d,,,CS Japir - 1030711,CS Japir - 1030711,CS Japir - 1030711,CS Japir - 1030711,Misc,N/A,,
5d115e93-0323-4edc-b68b-f52ec68dd836,,,CS Jardim - 1051112,CS Jardim - 1051112,CS Jardim - 1051112,CS Jardim - 1051112,Misc,N/A,,
64b99669-813c-4d55-bbe3-1f14309eb75c,,,CS Jasse Manguena - 1071316,CS Jasse Manguena - 1071316,CS Jasse Manguena - 1071316,CS Jasse Manguena - 1071316,Misc,N/A,,
c1acc5f2-f251-408e-a329-9daf0ff3541f,,,CS Javane - 1070901,CS Javane - 1070901,CS Javane - 1070901,CS Javane - 1070901,Misc,N/A,,
4ddbbbaf-d0e4-4e8d-93be-96e2c3498272,,,CS Javanhane - 1090708,CS Javanhane - 1090708,CS Javanhane - 1090708,CS Javanhane - 1090708,Misc,N/A,,
594eaa72-2a9b-4bdf-b0ec-99f470b47069,,,CS Jecua Missão - 1060711,CS Jecua Missão - 1060711,CS Jecua Missão - 1060711,CS Jecua Missão - 1060711,Misc,N/A,,
03934649-1ad1-47de-ae31-46cb9e5753e6,,,CS Jofane - 1080310,CS Jofane - 1080310,CS Jofane - 1080310,CS Jofane - 1080310,Misc,N/A,,
bb7b4a21-3342-40de-9404-cd415fbba9cd,,,CS Jojo - 1081209,CS Jojo - 1081209,CS Jojo - 1081209,CS Jojo - 1081209,Misc,N/A,,
1cdc7705-e795-49e6-b0c7-058781b24290,,,CS Jorge - 1040313,CS Jorge - 1040313,CS Jorge - 1040313,CS Jorge - 1040313,Misc,N/A,,
3c66bcec-689e-438d-a06f-e7fc4c30633c,,,CS Josina Machel (Inactiva) - 1080105,CS Josina Machel (Inactiva) - 1080105,CS Josina Machel (Inactiva) - 1080105,CS Josina Machel (Inactiva) - 1080105,Misc,N/A,,
c33065c5-d39c-4134-8870-49fcc90fc12f,,,CS Josina Machel - 1030218,CS Josina Machel - 1030218,CS Josina Machel - 1030218,CS Josina Machel - 1030218,Misc,N/A,,
c0b2699b-599b-4d1a-bf6d-e6cd20279e05,,,CS Josina Machel - 1060305,CS Josina Machel - 1060305,CS Josina Machel - 1060305,CS Josina Machel - 1060305,Misc,N/A,,
3c994815-4c63-486a-b70e-d705f7273546,,,CS Josina Machel - 1080109,CS Josina Machel - 1080109,CS Josina Machel - 1080109,CS Josina Machel - 1080109,Misc,N/A,,
5d34a8b3-0fe6-4caa-a63e-6c9965c63050,,,CS Josina Machel - 1100219,CS Josina Machel - 1100219,CS Josina Machel - 1100219,CS Josina Machel - 1100219,Misc,N/A,,
3301095f-949a-4bfd-998b-1c340f1d4e3c,,,CS José Macamo - 1110206,CS José Macamo - 1110206,CS José Macamo - 1110206,CS José Macamo - 1110206,Misc,N/A,,
